filename,subject,gender,split,label
Drink.Fromcup_p10_r10_v10_c01.mp4,p10,f,test,9
Usetelephone_p13_r01_v10_c02.mp4,p13,f,train,29
Walk_p02_r03_v16_c06.mp4,p02,f,test,30
Enter_p06_r00_v05_c04.mp4,p06,f,train,13
Walk_p12_r11_v06_c05.mp4,p12,f,train,30
Laydown_p14_r05_v02_c05.mp4,p14,m,test,15
Eat.Attable_p02_r12_v11_c01.mp4,p02,f,test,11
Walk_p09_r01_v11_c01.mp4,p09,m,train,30
Walk_p12_r00_v07_c05.mp4,p12,f,train,30
Walk_p07_r09_v06_c03.mp4,p07,f,train,30
Uselaptop_p04_r02_v03_c05.mp4,p04,f,train,27
Walk_p14_r08_v07_c04.mp4,p14,m,test,30
Walk_p11_r21_v05_c04.mp4,p11,f,test,30
Sitdown_p04_r02_v08_c02.mp4,p04,f,train,25
Cook.Cleandishes_p10_r03_v14_c06.mp4,p10,f,test,1
Eat.Attable_p04_r13_v08_c01.mp4,p04,f,train,11
Drink.Fromcan_p14_r00_v08_c04.mp4,p14,m,test,8
Sitdown_p17_r05_v03_c05.mp4,p17,m,train,25
Eat.Attable_p09_r33_v08_c01.mp4,p09,m,train,11
Cook.Cleandishes_p10_r02_v11_c06.mp4,p10,f,test,1
Drink.Fromcan_p03_r09_v02_c04.mp4,p03,m,train,8
Drink.Fromcup_p06_r00_v02_c04.mp4,p06,f,train,9
Takepills_p12_r00_v05_c04.mp4,p12,f,train,26
Drink.Fromglass_p25_r00_v09_c01.mp4,p25,f,train,10
Cook.Stir_p25_r06_v15_c06.mp4,p25,f,train,4
Readbook_p06_r00_v14_c01.mp4,p06,f,train,24
Cook.Cut_p20_r05_v16_c07.mp4,p20,f,test,3
Sitdown_p06_r00_v06_c05.mp4,p06,f,train,25
Drink.Fromcup_p19_r04_v08_c01.mp4,p19,f,train,9
Eat.Snack_p12_r02_v07_c04.mp4,p12,f,train,12
Sitdown_p14_r01_v05_c05.mp4,p14,m,test,25
Drink.Fromcup_p17_r08_v01_c05.mp4,p17,m,train,9
Cook.Stir_p09_r11_v13_c03.mp4,p09,m,train,4
Drink.Fromcan_p11_r09_v09_c01.mp4,p11,f,test,8
Drink.Fromcup_p14_r02_v08_c05.mp4,p14,m,test,9
Drink.Fromcup_p12_r07_v01_c04.mp4,p12,f,train,9
Walk_p10_r08_v01_c05.mp4,p10,f,test,30
Drink.Fromcup_p15_r00_v11_c02.mp4,p15,m,train,9
Leave_p19_r01_v05_c05.mp4,p19,f,train,16
Drink.Fromcup_p13_r08_v19_c01.mp4,p13,f,train,9
Leave_p04_r03_v05_c04.mp4,p04,f,train,16
Makecoffee.Pourgrains_p11_r00_v12_c03.mp4,p11,f,test,17
Walk_p20_r01_v15_c07.mp4,p20,f,test,30
Drink.Fromcup_p09_r00_v05_c05.mp4,p09,m,train,9
Drink.Fromcup_p09_r00_v15_c06.mp4,p09,m,train,9
Eat.Attable_p17_r07_v10_c02.mp4,p17,m,train,11
Uselaptop_p15_r02_v11_c02.mp4,p15,m,train,27
Walk_p11_r04_v13_c03.mp4,p11,f,test,30
Makecoffee.Pourgrains_p17_r00_v12_c03.mp4,p17,m,train,17
Walk_p04_r03_v07_c05.mp4,p04,f,train,30
Drink.Fromcup_p10_r07_v07_c04.mp4,p10,f,test,9
Walk_p16_r08_v14_c06.mp4,p16,f,test,30
Cook.Stir_p09_r11_v13_c06.mp4,p09,m,train,4
Drink.Fromcup_p12_r00_v02_c04.mp4,p12,f,train,9
Cook.Cleandishes_p04_r00_v17_c06.mp4,p04,f,train,1
Usetelephone_p14_r00_v08_c04.mp4,p14,m,test,29
Usetelephone_p16_r00_v13_c06.mp4,p16,f,test,29
Cook.Cut_p19_r06_v12_c06.mp4,p19,f,train,3
Walk_p03_r03_v13_c02.mp4,p03,m,train,30
Drink.Fromcup_p18_r01_v14_c03.mp4,p18,m,test,9
Eat.Snack_p06_r00_v06_c05.mp4,p06,f,train,12
Walk_p07_r00_v07_c04.mp4,p07,f,train,30
Drink.Fromcup_p12_r04_v01_c04.mp4,p12,f,train,9
Leave_p11_r00_v04_c04.mp4,p11,f,test,16
Walk_p25_r15_v04_c05.mp4,p25,f,train,30
Enter_p16_r00_v04_c04.mp4,p16,f,test,13
Enter_p16_r00_v15_c03.mp4,p16,f,test,13
Walk_p18_r01_v15_c07.mp4,p18,m,test,30
Usetelephone_p19_r01_v04_c05.mp4,p19,f,train,29
Cook.Cleanup_p10_r00_v13_c06.mp4,p10,f,test,2
Drink.Fromcup_p10_r16_v02_c04.mp4,p10,f,test,9
Readbook_p16_r03_v08_c02.mp4,p16,f,test,24
Walk_p06_r06_v13_c07.mp4,p06,f,train,30
Walk_p16_r13_v14_c06.mp4,p16,f,test,30
Walk_p06_r02_v05_c04.mp4,p06,f,train,30
WatchTV_p06_r01_v05_c05.mp4,p06,f,train,31
WatchTV_p07_r04_v04_c05.mp4,p07,f,train,31
Drink.Fromcup_p15_r04_v14_c06.mp4,p15,m,train,9
Getup_p06_r01_v14_c02.mp4,p06,f,train,14
Getup_p14_r05_v01_c05.mp4,p14,m,test,14
Readbook_p11_r10_v01_c04.mp4,p11,f,test,24
Readbook_p13_r02_v12_c01.mp4,p13,f,train,24
Drink.Fromcup_p15_r11_v08_c02.mp4,p15,m,train,9
Enter_p06_r00_v13_c06.mp4,p06,f,train,13
Getup_p10_r09_v03_c04.mp4,p10,f,test,14
Walk_p13_r04_v23_c06.mp4,p13,f,train,30
Sitdown_p02_r03_v07_c04.mp4,p02,f,test,25
Leave_p13_r00_v23_c07.mp4,p13,f,train,16
Drink.Fromcan_p14_r03_v04_c05.mp4,p14,m,test,8
Walk_p10_r00_v13_c06.mp4,p10,f,test,30
Walk_p17_r19_v03_c05.mp4,p17,m,train,30
Readbook_p10_r02_v06_c05.mp4,p10,f,test,24
Drink.Fromcup_p25_r00_v02_c04.mp4,p25,f,train,9
Drink.Fromcup_p02_r05_v14_c03.mp4,p02,f,test,9
Makecoffee.Pourgrains_p06_r01_v12_c03.mp4,p06,f,train,17
Drink.Fromcup_p15_r00_v01_c04.mp4,p15,m,train,9
Leave_p06_r00_v27_c01.mp4,p06,f,train,16
Walk_p07_r01_v06_c06.mp4,p07,f,train,30
Drink.Fromcup_p17_r08_v09_c02.mp4,p17,m,train,9
Walk_p04_r07_v16_c07.mp4,p04,f,train,30
Usetelephone_p03_r00_v02_c04.mp4,p03,m,train,29
Drink.Fromcup_p14_r01_v05_c04.mp4,p14,m,test,9
Pour.Frombottle_p17_r01_v09_c01.mp4,p17,m,train,21
Drink.Fromcup_p10_r08_v02_c05.mp4,p10,f,test,9
Sitdown_p02_r07_v08_c04.mp4,p02,f,test,25
Usetelephone_p03_r01_v02_c04.mp4,p03,m,train,29
Cook.Cleanup_p07_r09_v20_c03.mp4,p07,f,train,2
Sitdown_p14_r02_v10_c01.mp4,p14,m,test,25
Walk_p09_r04_v15_c06.mp4,p09,m,train,30
Walk_p03_r03_v16_c06.mp4,p03,m,train,30
Walk_p16_r05_v03_c05.mp4,p16,f,test,30
WatchTV_p12_r03_v03_c05.mp4,p12,f,train,31
Eat.Attable_p16_r18_v06_c02.mp4,p16,f,test,11
Walk_p03_r00_v03_c04.mp4,p03,m,train,30
Walk_p17_r02_v12_c03.mp4,p17,m,train,30
Walk_p12_r16_v13_c06.mp4,p12,f,train,30
Cook.Cleanup_p07_r01_v06_c06.mp4,p07,f,train,2
Enter_p02_r00_v17_c05.mp4,p02,f,test,13
Drink.Fromcup_p04_r10_v09_c01.mp4,p04,f,train,9
Drink.Fromcup_p10_r01_v06_c04.mp4,p10,f,test,9
Usetablet_p03_r00_v06_c05.mp4,p03,m,train,28
Drink.Fromcan_p02_r01_v08_c04.mp4,p02,f,test,8
Maketea.Boilwater_p06_r01_v12_c06.mp4,p06,f,train,19
Sitdown_p16_r01_v05_c04.mp4,p16,f,test,25
Drink.Fromcup_p15_r01_v08_c01.mp4,p15,m,train,9
Getup_p12_r08_v04_c05.mp4,p12,f,train,14
Walk_p07_r13_v06_c05.mp4,p07,f,train,30
Pour.Frombottle_p14_r00_v05_c05.mp4,p14,m,test,21
Readbook_p18_r02_v07_c05.mp4,p18,m,test,24
Leave_p13_r00_v05_c04.mp4,p13,f,train,16
Usetelephone_p09_r00_v04_c04.mp4,p09,m,train,29
WatchTV_p12_r08_v14_c05.mp4,p12,f,train,31
Drink.Fromcan_p25_r01_v15_c06.mp4,p25,f,train,8
Walk_p25_r06_v04_c04.mp4,p25,f,train,30
Drink.Fromcup_p06_r00_v01_c04.mp4,p06,f,train,9
Walk_p15_r07_v10_c02.mp4,p15,m,train,30
Drink.Fromcup_p03_r01_v15_c03.mp4,p03,m,train,9
Walk_p15_r27_v13_c06.mp4,p15,m,train,30
Walk_p20_r08_v13_c07.mp4,p20,f,test,30
Sitdown_p04_r00_v12_c01.mp4,p04,f,train,25
Walk_p03_r07_v02_c04.mp4,p03,m,train,30
Walk_p07_r01_v06_c05.mp4,p07,f,train,30
Takepills_p03_r01_v04_c04.mp4,p03,m,train,26
Readbook_p12_r01_v03_c05.mp4,p12,f,train,24
Readbook_p17_r03_v08_c01.mp4,p17,m,train,24
Drink.Fromcup_p07_r08_v20_c06.mp4,p07,f,train,9
Uselaptop_p14_r03_v02_c05.mp4,p14,m,test,27
Walk_p19_r10_v05_c05.mp4,p19,f,train,30
Eat.Snack_p19_r08_v09_c02.mp4,p19,f,train,12
Readbook_p09_r01_v01_c04.mp4,p09,m,train,24
Cook.Stir_p16_r03_v14_c03.mp4,p16,f,test,4
Walk_p07_r01_v01_c03.mp4,p07,f,train,30
Cook.Cleanup_p03_r09_v18_c03.mp4,p03,m,train,2
Eat.Snack_p06_r00_v12_c03.mp4,p06,f,train,12
Walk_p14_r07_v15_c07.mp4,p14,m,test,30
Enter_p14_r01_v02_c04.mp4,p14,m,test,13
Makecoffee.Pourwater_p09_r00_v14_c03.mp4,p09,m,train,18
Drink.Fromcup_p13_r04_v19_c01.mp4,p13,f,train,9
Drink.Fromcup_p25_r11_v12_c03.mp4,p25,f,train,9
Getup_p14_r06_v01_c04.mp4,p14,m,test,14
Getup_p14_r09_v05_c05.mp4,p14,m,test,14
Drink.Fromcup_p10_r02_v02_c05.mp4,p10,f,test,9
Walk_p12_r05_v07_c04.mp4,p12,f,train,30
Cook.Stir_p07_r08_v21_c07.mp4,p07,f,train,4
Cook.Usestove_p09_r04_v12_c03.mp4,p09,m,train,5
WatchTV_p12_r09_v02_c05.mp4,p12,f,train,31
Readbook_p03_r03_v19_c05.mp4,p03,m,train,24
Sitdown_p19_r03_v08_c01.mp4,p19,f,train,25
Cook.Cut_p17_r02_v15_c06.mp4,p17,m,train,3
Maketea.Insertteabag_p03_r00_v15_c06.mp4,p03,m,train,20
Uselaptop_p02_r11_v12_c02.mp4,p02,f,test,27
Sitdown_p10_r04_v07_c04.mp4,p10,f,test,25
Walk_p17_r14_v06_c05.mp4,p17,m,train,30
Getup_p25_r03_v10_c02.mp4,p25,f,train,14
Walk_p15_r01_v06_c04.mp4,p15,m,train,30
Uselaptop_p04_r00_v13_c02.mp4,p04,f,train,27
Drink.Fromcup_p02_r01_v11_c02.mp4,p02,f,test,9
Eat.Attable_p09_r00_v09_c01.mp4,p09,m,train,11
Sitdown_p12_r10_v07_c05.mp4,p12,f,train,25
Pour.Frombottle_p13_r00_v25_c04.mp4,p13,f,train,21
Laydown_p14_r07_v02_c04.mp4,p14,m,test,15
Cook.Cleanup_p04_r02_v18_c07.mp4,p04,f,train,2
Cook.Cut_p04_r03_v17_c06.mp4,p04,f,train,3
Walk_p09_r00_v13_c03.mp4,p09,m,train,30
Cook.Stir_p18_r07_v15_c03.mp4,p18,m,test,4
Eat.Attable_p13_r10_v08_c02.mp4,p13,f,train,11
Getup_p14_r21_v05_c05.mp4,p14,m,test,14
Takepills_p17_r01_v09_c01.mp4,p17,m,train,26
Walk_p18_r03_v05_c05.mp4,p18,m,test,30
Getup_p25_r01_v09_c01.mp4,p25,f,train,14
Usetelephone_p25_r00_v11_c02.mp4,p25,f,train,29
Readbook_p03_r02_v02_c05.mp4,p03,m,train,24
Walk_p12_r23_v06_c04.mp4,p12,f,train,30
Walk_p13_r05_v20_c03.mp4,p13,f,train,30
Walk_p04_r00_v18_c06.mp4,p04,f,train,30
Cook.Cleandishes_p03_r03_v18_c03.mp4,p03,m,train,1
Walk_p17_r23_v03_c05.mp4,p17,m,train,30
Walk_p07_r03_v07_c04.mp4,p07,f,train,30
Drink.Fromcup_p14_r01_v13_c02.mp4,p14,m,test,9
Eat.Attable_p04_r23_v08_c01.mp4,p04,f,train,11
Usetablet_p03_r01_v11_c02.mp4,p03,m,train,28
Drink.Fromcup_p19_r03_v02_c05.mp4,p19,f,train,9
Walk_p17_r28_v05_c05.mp4,p17,m,train,30
Walk_p06_r13_v13_c03.mp4,p06,f,train,30
Walk_p02_r04_v07_c05.mp4,p02,f,test,30
Walk_p20_r11_v13_c03.mp4,p20,f,test,30
Walk_p12_r19_v06_c04.mp4,p12,f,train,30
Drink.Fromcup_p16_r02_v04_c04.mp4,p16,f,test,9
Eat.Attable_p07_r34_v08_c01.mp4,p07,f,train,11
Uselaptop_p10_r03_v09_c01.mp4,p10,f,test,27
Leave_p09_r02_v05_c05.mp4,p09,m,train,16
Walk_p15_r12_v04_c05.mp4,p15,m,train,30
Walk_p03_r23_v04_c04.mp4,p03,m,train,30
Enter_p04_r00_v08_c02.mp4,p04,f,train,13
Cook.Cleandishes_p09_r01_v12_c06.mp4,p09,m,train,1
Walk_p15_r10_v11_c02.mp4,p15,m,train,30
Walk_p17_r04_v15_c07.mp4,p17,m,train,30
Cook.Cleanup_p03_r03_v18_c06.mp4,p03,m,train,2
Pour.Frombottle_p17_r00_v09_c01.mp4,p17,m,train,21
Sitdown_p14_r07_v07_c04.mp4,p14,m,test,25
Cook.Stir_p25_r02_v16_c03.mp4,p25,f,train,4
Drink.Fromglass_p25_r01_v10_c01.mp4,p25,f,train,10
Takepills_p15_r01_v11_c02.mp4,p15,m,train,26
Readbook_p16_r01_v06_c02.mp4,p16,f,test,24
Sitdown_p14_r00_v04_c05.mp4,p14,m,test,25
Walk_p25_r02_v04_c05.mp4,p25,f,train,30
Drink.Fromcup_p20_r06_v02_c05.mp4,p20,f,test,9
Drink.Fromcup_p16_r06_v06_c01.mp4,p16,f,test,9
Drink.Fromcup_p13_r07_v05_c04.mp4,p13,f,train,9
Getup_p06_r02_v03_c05.mp4,p06,f,train,14
Walk_p02_r06_v01_c07.mp4,p02,f,test,30
Walk_p15_r02_v15_c03.mp4,p15,m,train,30
Drink.Fromcup_p16_r02_v03_c04.mp4,p16,f,test,9
Laydown_p19_r00_v03_c04.mp4,p19,f,train,15
Makecoffee.Pourgrains_p19_r00_v14_c06.mp4,p19,f,train,17
Leave_p06_r01_v14_c02.mp4,p06,f,train,16
Cook.Cut_p17_r10_v14_c06.mp4,p17,m,train,3
Usetelephone_p12_r01_v05_c05.mp4,p12,f,train,29
Drink.Fromcup_p19_r03_v12_c06.mp4,p19,f,train,9
Drink.Fromcup_p16_r05_v12_c03.mp4,p16,f,test,9
Drink.Frombottle_p07_r00_v09_c01.mp4,p07,f,train,7
Eat.Snack_p15_r02_v16_c06.mp4,p15,m,train,12
Cook.Cleandishes_p07_r04_v06_c06.mp4,p07,f,train,1
Sitdown_p10_r09_v10_c01.mp4,p10,f,test,25
Sitdown_p25_r02_v11_c01.mp4,p25,f,train,25
Getup_p10_r10_v03_c04.mp4,p10,f,test,14
Walk_p07_r07_v04_c05.mp4,p07,f,train,30
Walk_p17_r11_v11_c07.mp4,p17,m,train,30
Drink.Fromcup_p13_r07_v10_c01.mp4,p13,f,train,9
Drink.Fromcup_p16_r03_v14_c03.mp4,p16,f,test,9
Sitdown_p14_r07_v11_c02.mp4,p14,m,test,25
Drink.Fromcup_p19_r17_v07_c01.mp4,p19,f,train,9
Cook.Cleandishes_p11_r03_v11_c03.mp4,p11,f,test,1
Sitdown_p04_r02_v10_c02.mp4,p04,f,train,25
Enter_p04_r00_v01_c05.mp4,p04,f,train,13
Cook.Cleanup_p07_r03_v20_c07.mp4,p07,f,train,2
Eat.Attable_p07_r03_v08_c02.mp4,p07,f,train,11
Walk_p17_r08_v15_c07.mp4,p17,m,train,30
Cook.Cleanup_p06_r02_v12_c06.mp4,p06,f,train,2
Eat.Attable_p13_r10_v19_c01.mp4,p13,f,train,11
Sitdown_p03_r04_v12_c01.mp4,p03,m,train,25
Eat.Attable_p07_r06_v08_c02.mp4,p07,f,train,11
Drink.Fromcup_p16_r02_v07_c01.mp4,p16,f,test,9
Drink.Fromcup_p15_r05_v12_c01.mp4,p15,m,train,9
Cook.Cleanup_p20_r01_v13_c03.mp4,p20,f,test,2
Walk_p17_r09_v09_c02.mp4,p17,m,train,30
Drink.Fromcup_p04_r05_v08_c01.mp4,p04,f,train,9
Walk_p07_r06_v07_c05.mp4,p07,f,train,30
Drink.Fromcup_p04_r04_v15_c06.mp4,p04,f,train,9
Pour.Frombottle_p16_r00_v04_c04.mp4,p16,f,test,21
Eat.Attable_p18_r18_v09_c02.mp4,p18,m,test,11
Walk_p19_r14_v08_c02.mp4,p19,f,train,30
Walk_p04_r20_v05_c04.mp4,p04,f,train,30
Pour.Fromcan_p14_r00_v08_c05.mp4,p14,m,test,22
Walk_p02_r18_v02_c03.mp4,p02,f,test,30
WatchTV_p02_r05_v05_c04.mp4,p02,f,test,31
Drink.Fromcup_p17_r03_v03_c04.mp4,p17,m,train,9
Laydown_p20_r00_v05_c04.mp4,p20,f,test,15
Drink.Fromcan_p14_r02_v06_c05.mp4,p14,m,test,8
Cook.Cleandishes_p04_r00_v15_c06.mp4,p04,f,train,1
WatchTV_p20_r02_v03_c05.mp4,p20,f,test,31
Walk_p11_r00_v15_c01.mp4,p11,f,test,30
Getup_p14_r08_v05_c04.mp4,p14,m,test,14
Drink.Fromcup_p13_r04_v24_c05.mp4,p13,f,train,9
Leave_p07_r01_v21_c06.mp4,p07,f,train,16
Walk_p03_r00_v16_c06.mp4,p03,m,train,30
Cook.Cleandishes_p17_r00_v12_c03.mp4,p17,m,train,1
Drink.Fromglass_p03_r11_v18_c03.mp4,p03,m,train,10
Walk_p15_r22_v13_c06.mp4,p15,m,train,30
Drink.Fromcup_p10_r05_v05_c05.mp4,p10,f,test,9
Drink.Fromcup_p19_r02_v01_c05.mp4,p19,f,train,9
Walk_p18_r01_v01_c05.mp4,p18,m,test,30
Walk_p12_r01_v12_c06.mp4,p12,f,train,30
Walk_p15_r17_v02_c05.mp4,p15,m,train,30
Cook.Stir_p25_r01_v15_c03.mp4,p25,f,train,4
Cook.Cleanup_p07_r10_v20_c03.mp4,p07,f,train,2
Leave_p03_r00_v11_c02.mp4,p03,m,train,16
Walk_p17_r20_v15_c06.mp4,p17,m,train,30
Walk_p15_r07_v17_c06.mp4,p15,m,train,30
Drink.Fromcup_p13_r04_v12_c01.mp4,p13,f,train,9
Cook.Stir_p13_r01_v23_c07.mp4,p13,f,train,4
Sitdown_p10_r03_v09_c01.mp4,p10,f,test,25
Cook.Stir_p10_r03_v12_c03.mp4,p10,f,test,4
Getup_p15_r04_v10_c01.mp4,p15,m,train,14
Eat.Snack_p12_r03_v07_c04.mp4,p12,f,train,12
Walk_p02_r26_v09_c05.mp4,p02,f,test,30
Pour.Fromkettle_p15_r00_v13_c03.mp4,p15,m,train,23
Walk_p14_r01_v13_c02.mp4,p14,m,test,30
Walk_p11_r10_v07_c04.mp4,p11,f,test,30
WatchTV_p10_r00_v02_c04.mp4,p10,f,test,31
Usetelephone_p09_r00_v12_c03.mp4,p09,m,train,29
Makecoffee.Pourgrains_p25_r00_v12_c06.mp4,p25,f,train,17
Leave_p04_r00_v17_c07.mp4,p04,f,train,16
Walk_p16_r04_v12_c07.mp4,p16,f,test,30
Eat.Attable_p16_r10_v06_c01.mp4,p16,f,test,11
Walk_p15_r19_v02_c04.mp4,p15,m,train,30
Cook.Cut_p04_r01_v17_c07.mp4,p04,f,train,3
Readbook_p02_r09_v05_c04.mp4,p02,f,test,24
Walk_p04_r11_v16_c07.mp4,p04,f,train,30
Drink.Fromcup_p14_r03_v04_c05.mp4,p14,m,test,9
Getup_p13_r04_v11_c01.mp4,p13,f,train,14
Drink.Fromcup_p10_r01_v11_c03.mp4,p10,f,test,9
Pour.Frombottle_p09_r01_v01_c05.mp4,p09,m,train,21
Eat.Attable_p07_r17_v08_c01.mp4,p07,f,train,11
Eat.Attable_p02_r22_v11_c02.mp4,p02,f,test,11
Drink.Fromcup_p14_r01_v09_c01.mp4,p14,m,test,9
Sitdown_p18_r01_v12_c01.mp4,p18,m,test,25
Getup_p03_r02_v11_c02.mp4,p03,m,train,14
WatchTV_p07_r01_v05_c05.mp4,p07,f,train,31
Walk_p12_r04_v14_c05.mp4,p12,f,train,30
Walk_p17_r12_v12_c06.mp4,p17,m,train,30
Walk_p15_r41_v16_c06.mp4,p15,m,train,30
Cook.Cleandishes_p20_r01_v13_c03.mp4,p20,f,test,1
Drink.Fromcup_p03_r00_v13_c01.mp4,p03,m,train,9
Walk_p15_r09_v04_c05.mp4,p15,m,train,30
Walk_p13_r04_v05_c04.mp4,p13,f,train,30
Usetelephone_p03_r01_v06_c04.mp4,p03,m,train,29
Drink.Fromcup_p03_r02_v04_c05.mp4,p03,m,train,9
Walk_p11_r01_v11_c03.mp4,p11,f,test,30
Walk_p25_r08_v11_c02.mp4,p25,f,train,30
Drink.Fromcup_p25_r07_v12_c03.mp4,p25,f,train,9
Walk_p14_r04_v13_c02.mp4,p14,m,test,30
Walk_p03_r00_v18_c03.mp4,p03,m,train,30
Eat.Attable_p02_r18_v11_c01.mp4,p02,f,test,11
Eat.Attable_p04_r06_v08_c02.mp4,p04,f,train,11
Drink.Fromcup_p12_r04_v14_c05.mp4,p12,f,train,9
Getup_p17_r05_v09_c02.mp4,p17,m,train,14
Sitdown_p14_r00_v09_c01.mp4,p14,m,test,25
Drink.Fromcan_p09_r03_v04_c04.mp4,p09,m,train,8
Drink.Fromcup_p12_r05_v07_c05.mp4,p12,f,train,9
Drink.Fromcup_p17_r16_v01_c05.mp4,p17,m,train,9
WatchTV_p06_r05_v06_c05.mp4,p06,f,train,31
Drink.Fromcup_p19_r02_v10_c02.mp4,p19,f,train,9
Readbook_p25_r06_v07_c04.mp4,p25,f,train,24
Uselaptop_p14_r00_v02_c05.mp4,p14,m,test,27
Sitdown_p07_r00_v04_c05.mp4,p07,f,train,25
Drink.Fromcup_p10_r00_v07_c04.mp4,p10,f,test,9
Takepills_p14_r00_v04_c04.mp4,p14,m,test,26
Leave_p25_r00_v15_c07.mp4,p25,f,train,16
Readbook_p15_r00_v10_c01.mp4,p15,m,train,24
Cook.Stir_p15_r04_v16_c03.mp4,p15,m,train,4
Drink.Frombottle_p14_r00_v12_c02.mp4,p14,m,test,7
Sitdown_p02_r00_v07_c05.mp4,p02,f,test,25
Sitdown_p14_r00_v10_c02.mp4,p14,m,test,25
Drink.Fromcup_p13_r03_v08_c02.mp4,p13,f,train,9
Walk_p04_r13_v04_c05.mp4,p04,f,train,30
Walk_p25_r20_v15_c06.mp4,p25,f,train,30
Sitdown_p06_r03_v09_c01.mp4,p06,f,train,25
Drink.Fromcup_p14_r12_v05_c04.mp4,p14,m,test,9
Drink.Fromcup_p19_r02_v09_c02.mp4,p19,f,train,9
Takepills_p25_r01_v05_c04.mp4,p25,f,train,26
Drink.Fromcup_p04_r00_v12_c01.mp4,p04,f,train,9
Drink.Fromcup_p04_r00_v15_c06.mp4,p04,f,train,9
Walk_p04_r05_v05_c05.mp4,p04,f,train,30
Drink.Fromcan_p03_r01_v02_c05.mp4,p03,m,train,8
Drink.Fromcup_p13_r07_v20_c07.mp4,p13,f,train,9
Getup_p13_r00_v13_c01.mp4,p13,f,train,14
Walk_p02_r03_v02_c06.mp4,p02,f,test,30
Drink.Fromcup_p14_r05_v05_c05.mp4,p14,m,test,9
Cook.Cleandishes_p06_r01_v13_c03.mp4,p06,f,train,1
Walk_p14_r21_v02_c05.mp4,p14,m,test,30
Walk_p07_r02_v20_c06.mp4,p07,f,train,30
Drink.Fromcup_p20_r04_v02_c05.mp4,p20,f,test,9
Sitdown_p12_r00_v04_c05.mp4,p12,f,train,25
Getup_p20_r01_v11_c01.mp4,p20,f,test,14
Drink.Fromcup_p06_r12_v03_c04.mp4,p06,f,train,9
Leave_p11_r01_v05_c04.mp4,p11,f,test,16
Walk_p14_r02_v03_c05.mp4,p14,m,test,30
Eat.Attable_p07_r27_v08_c02.mp4,p07,f,train,11
Walk_p04_r09_v04_c05.mp4,p04,f,train,30
Drink.Fromcup_p16_r00_v08_c02.mp4,p16,f,test,9
Walk_p03_r35_v02_c05.mp4,p03,m,train,30
Getup_p04_r08_v04_c05.mp4,p04,f,train,14
Sitdown_p06_r00_v07_c01.mp4,p06,f,train,25
Sitdown_p06_r00_v10_c01.mp4,p06,f,train,25
Drink.Fromcup_p04_r03_v05_c05.mp4,p04,f,train,9
Drink.Fromcan_p09_r01_v04_c04.mp4,p09,m,train,8
Walk_p17_r10_v12_c07.mp4,p17,m,train,30
Sitdown_p06_r01_v15_c01.mp4,p06,f,train,25
Getup_p06_r04_v11_c01.mp4,p06,f,train,14
Enter_p04_r01_v07_c04.mp4,p04,f,train,13
Getup_p14_r03_v07_c05.mp4,p14,m,test,14
Walk_p13_r03_v20_c03.mp4,p13,f,train,30
Walk_p09_r03_v13_c06.mp4,p09,m,train,30
Walk_p02_r13_v02_c03.mp4,p02,f,test,30
Getup_p14_r11_v07_c04.mp4,p14,m,test,14
Sitdown_p11_r07_v03_c04.mp4,p11,f,test,25
Walk_p11_r03_v04_c04.mp4,p11,f,test,30
Walk_p25_r17_v15_c06.mp4,p25,f,train,30
Walk_p25_r09_v12_c07.mp4,p25,f,train,30
Drink.Fromcup_p03_r01_v10_c02.mp4,p03,m,train,9
Laydown_p15_r00_v06_c04.mp4,p15,m,train,15
Leave_p06_r00_v11_c01.mp4,p06,f,train,16
Drink.Fromcup_p19_r07_v04_c04.mp4,p19,f,train,9
Readbook_p06_r02_v03_c04.mp4,p06,f,train,24
Readbook_p19_r05_v01_c04.mp4,p19,f,train,24
Drink.Fromcup_p10_r01_v10_c01.mp4,p10,f,test,9
Uselaptop_p11_r06_v09_c01.mp4,p11,f,test,27
Pour.Frombottle_p15_r00_v17_c06.mp4,p15,m,train,21
Usetelephone_p17_r03_v02_c05.mp4,p17,m,train,29
Pour.Frombottle_p10_r00_v13_c06.mp4,p10,f,test,21
Sitdown_p13_r00_v08_c02.mp4,p13,f,train,25
Leave_p25_r00_v14_c03.mp4,p25,f,train,16
Walk_p10_r07_v13_c03.mp4,p10,f,test,30
Walk_p25_r04_v12_c06.mp4,p25,f,train,30
Drink.Fromcup_p19_r06_v08_c02.mp4,p19,f,train,9
Walk_p15_r27_v17_c06.mp4,p15,m,train,30
Sitdown_p17_r02_v06_c05.mp4,p17,m,train,25
Walk_p10_r09_v13_c03.mp4,p10,f,test,30
Drink.Fromcup_p02_r04_v14_c03.mp4,p02,f,test,9
Drink.Fromcup_p25_r09_v14_c06.mp4,p25,f,train,9
Walk_p12_r14_v13_c06.mp4,p12,f,train,30
Drink.Fromcup_p14_r11_v05_c04.mp4,p14,m,test,9
Walk_p03_r00_v07_c04.mp4,p03,m,train,30
Drink.Fromcup_p20_r00_v07_c05.mp4,p20,f,test,9
Drink.Fromcan_p03_r03_v07_c05.mp4,p03,m,train,8
Uselaptop_p17_r05_v08_c01.mp4,p17,m,train,27
Takepills_p14_r00_v03_c05.mp4,p14,m,test,26
Eat.Attable_p13_r07_v19_c01.mp4,p13,f,train,11
